timestamp,level,logger,session_id,user_id,plan_id,provider,model,latency_ms,tokens,status,intent,query,result_type,node_id,node_type,operation,execution_time_ms,completed_nodes,failed_nodes,replan_count,endpoint,method,http_status,response_ms,memory_mb,error_type,error_detail,context,stack_trace,action,ip_address,user_agent,page,component,event_type,browser,viewport,message,extra_json
2026-03-02T18:49:27.033694+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[startup] App created, provider=groq",
2026-03-02T18:49:30.286897+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[startup] App created, provider=groq",
2026-03-02T19:01:19.815474+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[startup] App created, provider=groq",
2026-03-02T19:01:22.522947+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[startup] App created, provider=groq",
2026-03-02T19:01:37.596745+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[upload] User soham.ai.engineer@gmail.com uploaded diabetes.csv (768x9),
2026-03-02T19:01:40.016557+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[INTENT] 'Display summary statistics' -> display (keyword),
2026-03-02T19:01:40.022083+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[CHAT] User: 'Display summary statistics' -> Intent: display,
2026-03-02T19:01:40.041650+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[DISPLAY] AI code generation for: Display summary statistics,
2026-03-02T19:01:43.765075+00:00,DEBUG,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EXTRACT] Fenced block (878 chars),
2026-03-02T19:01:43.823835+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[CODE] Saved snippet #77: display — Display summary statistics,
2026-03-02T19:02:04.347921+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[upload] User soham.ai.engineer@gmail.com uploaded diabetes.csv (768x9),
2026-03-02T19:02:06.042549+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PRO] Planning for: Profile the dataset and identify columns with more than 5% zero values where zero is not medically v,
2026-03-02T19:02:06.076108+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PLANNER] Generating DAG plan for: Profile the dataset and identify columns with more than 5% zero values where zero is not medically v,
2026-03-02T19:02:06.079114+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ROUTER] heavy → openrouter/qwen/qwen3-235b-a22b-thinking-2507,
2026-03-02T19:04:16.584716+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[startup] App created, provider=groq",
2026-03-02T19:04:24.901266+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[startup] App created, provider=groq",
2026-03-02T19:04:43.988891+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[upload] User soham.ai.engineer@gmail.com uploaded diabetes.csv (768x9),
2026-03-02T19:04:45.041483+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PRO] Planning for: Profile the dataset and identify columns with more than 5% zero values where zero is not medically v,
2026-03-02T19:04:45.062517+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PLANNER] Generating DAG plan for: Profile the dataset and identify columns with more than 5% zero values where zero is not medically v,
2026-03-02T19:04:45.065579+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ROUTER] heavy → openrouter/qwen/qwen3-235b-a22b-thinking-2507,
2026-03-02T19:06:37.647354+00:00,WARNING,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PLANNER] Skipping malformed node: 'list' is not a valid OutputType,
2026-03-02T19:06:37.650866+00:00,WARNING,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PLANNER] Validation: Node 'replace_zeros_with_median' depends on non-existent node 'identify_high_zero_columns',
2026-03-02T19:06:37.653881+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[PLANNER] Plan created: 4 nodes, plan_id=plan_b5d863eef26c",
2026-03-02T19:06:48.136084+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PRO] Executing plan 'plan_b5d863eef26c' (4 nodes),
2026-03-02T19:06:48.140103+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EXECUTOR] Starting DAG execution: 4 nodes,
2026-03-02T19:06:48.141572+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ROUTER] mid → groq/openai/gpt-oss-120b,
2026-03-02T19:06:49.598305+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EXECUTOR] Node 'compute_zero_percentages' completed: dict,
2026-03-02T19:06:49.602664+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ROUTER] mid → groq/openai/gpt-oss-120b,
2026-03-02T19:06:51.324863+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EXECUTOR] Node 'replace_zeros_with_median' completed: dataframe,
2026-03-02T19:06:51.487116+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ROUTER] mid → groq/openai/gpt-oss-120b,
2026-03-02T19:06:52.448571+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EXECUTOR] Node 'compute_updated_statistics' completed: dataframe,
2026-03-02T19:06:52.483111+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ROUTER] mid → groq/openai/gpt-oss-120b,
2026-03-02T19:06:54.041099+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EXECUTOR] Node 'format_summary_report' completed: scalar,
2026-03-02T19:06:54.074232+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ROUTER] heavy → openrouter/qwen/qwen3-235b-a22b-thinking-2507,
2026-03-02T19:10:40.657562+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[startup] App created, provider=groq",
2026-03-02T19:10:43.666209+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[startup] App created, provider=groq",
2026-03-02T19:13:03.278004+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[startup] App created, provider=groq",
2026-03-02T19:13:20.605237+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[startup] App created, provider=groq",
2026-03-02T19:13:23.532587+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[startup] App created, provider=groq",
2026-03-02T19:13:39.453025+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[upload] User soham.ai.engineer@gmail.com uploaded diabetes.csv (768x9),
2026-03-02T19:13:40.383713+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PRO] Planning for: Profile the dataset and identify columns with more than 5% zero values where zero is not medically v,
2026-03-02T19:13:40.402659+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PLANNER] Generating DAG plan for: Profile the dataset and identify columns with more than 5% zero values where zero is not medically v,
2026-03-02T19:13:40.405330+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ROUTER] heavy → openrouter/openai/gpt-oss-120b,
2026-03-02T19:14:01.470106+00:00,WARNING,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PLANNER] Validation: DAG contains a cycle: node_4 → node_7 → node_4,
2026-03-02T19:14:01.473834+00:00,ERROR,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PLANNER] Plan contains cycle — rejected,
2026-03-02T19:14:06.583803+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PRO] Planning for: Profile the dataset and identify columns with more than 5% zero values where zero is not medically v,
2026-03-02T19:14:06.602854+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PLANNER] Generating DAG plan for: Profile the dataset and identify columns with more than 5% zero values where zero is not medically v,
2026-03-02T19:14:06.605106+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ROUTER] heavy → openrouter/openai/gpt-oss-120b,
2026-03-02T19:14:23.886194+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[PLANNER] Plan created: 6 nodes, plan_id=plan_e4eab65c268e",
2026-03-02T19:14:26.010728+00:00,INFO,copilot.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PRO] Executing plan 'plan_e4eab65c268e' (6 nodes),
